front,source,query,id,doi,year,title,first_author
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2601.16900v1,,2026,Embedding -based Crop Type Classification in the Groundnut Basin of Senegal,Madeline C. Lisaius
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2604.07490v1,,2026,Enabling Intrinsic Reasoning over Dense Geospatial Embeddings with DFR-Gemma,Xuechen Zhang
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2605.08113v1,,2026,Do Foundation Model Embeddings Improve Cross-Country Crop Yield Generalisation? A Leave-One-Country-Out Evaluation in Sub-Saharan Africa,Yaw Osei Adjei
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2604.03456v1,,2026,Earth Embeddings Reveal Diverse Urban Signals from Space,Wenjing Gong
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2603.10658v2,,2026,How to Embed Matters: Evaluation of EO Embedding Design Choices,Luis Gilch
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2608.29553v1,10.1145/3841645.3843383,2026,BEACON: Behavioral and Semantic Enrichment of AlphaEarth Embeddings through Tri-Modal Contrastive Learning,Hao Tian
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2601.13134v2,,2026,"Earth Embeddings as Products: Taxonomy, Ecosystem, and Standardized Access",Heng Fang
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2604.19591v2,,2026,Structure-Semantic Decoupled Modulation of Global Geospatial Embeddings for High-Resolution Remote Sensing Mapping,Jienan Lyu
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2603.02080v2,,2026,From Pixels to Patches: Pooling Strategies for Earth Embeddings,Isaac Corley
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2601.21149v3,,2026,Mobility-Embedded POIs: Learning What A Place Is and How It Is Used from Human Movement,Maria Despoina Siampou
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2607.23908v2,,2026,Embeddings based Anomaly Detection for Cleaning Global Crop Type Reference Datasets,Syed Roshaan Ali Shah
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2608.26088v1,,2026,Planetary Prediction Engine: Autonomous Geospatial Prediction via Intelligent Data Selection and Foundation Model Embeddings,Evelyn Ma
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2602.19608v1,,2026,Satellite-Based Detection of Looted Archaeological Sites Using Machine Learning,Girmaw Abebe Tadesse
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2412.02732v3,,2024,Prithvi-EO-2.0: A Versatile Multi-Temporal Foundation Model for Earth Observation Applications,Daniela Szwarcman
F3-contexto-espacial-fm,arxiv,"all:""geospatial foundation model"" AND all:""embeddings""",2601.16834v3,,2026,Interpolation of GEDI Biomass Estimates with Calibrated Uncertainty Quantification,Robin Young
F3-contexto-espacial-fm,arxiv,"all:""spatial cross-validation"" AND all:""remote sensing""",2511.11680v1,,2025,Probabilistic Wildfire Susceptibility from Remote Sensing Using Random Forests and SHAP,Udaya Bhasker Cheerala
F3-contexto-espacial-fm,arxiv,"all:""spatial cross-validation"" AND all:""remote sensing""",2505.00265v1,10.1109/IGARSS55030.2025.11243730,2025,Field-scale soil moisture estimated from Sentinel-1 SAR data using a knowledge-guided deep learning approach,Yi Yu
F3-contexto-espacial-fm,arxiv,"all:""spatial cross-validation"" AND all:""remote sensing""",1908.07805v1,10.1016/j.ecolmodel.2019.108815,2019,Importance of spatial predictor variable selection in machine learning applications -- Moving from data reproduction to spatial prediction,Hanna Meyer
F3-contexto-espacial-fm,arxiv,"all:""spatial cross-validation"" AND all:""remote sensing""",2509.26171v1,,2025,Neighbor-aware informal settlement mapping with graph convolutional networks,Thomas Hallopeau
F3-contexto-espacial-fm,arxiv,"all:""spatial cross-validation"" AND all:""remote sensing""",2512.09576v1,,2025,Seeing Soil from Space: Towards Robust and Scalable Remote Soil Nutrient Analysis,David Seu
F3-contexto-espacial-fm,arxiv,"all:""spatial cross-validation"" AND all:""remote sensing""",2603.17626v1,,2026,A Multi-Agent System for Building-Age Cohort Mapping to Support Urban Energy Planning,Kundan Thota
F3-contexto-espacial-fm,arxiv,"all:""spatial cross-validation"" AND all:""remote sensing""",2111.08478v1,10.1080/13658816.2022.2131789,2021,Spatial machine-learning model diagnostics: a model-agnostic distance-based approach,Alexander Brenning
F3-contexto-espacial-fm,arxiv,"all:""self-supervised"" AND all:""satellite image time series""",2607.18791v1,,2026,STS-NET: Spatio-Temporal Stress Network for Self-Supervised Crop Stress Detection using Satellite Image Time Series,Pradeep Dalal
F3-contexto-espacial-fm,arxiv,"all:""self-supervised"" AND all:""satellite image time series""",2510.21813v1,,2025,SITS-DECO: A Generative Decoder Is All You Need For Multitask Satellite Image Time Series Modelling,Samuel J. Barrett
F3-contexto-espacial-fm,arxiv,"all:""self-supervised"" AND all:""satellite image time series""",2405.01656v2,,2024,S4: Self-Supervised Sensing Across the Spectrum,Jayanth Shenoy
F3-contexto-espacial-fm,arxiv,"all:""self-supervised"" AND all:""satellite image time series""",2506.18587v1,,2025,Resampling Augmentation for Time Series Contrastive Learning: Application to Remote Sensing,Antoine Saget
F3-contexto-espacial-fm,arxiv,"all:""self-supervised"" AND all:""satellite image time series""",2602.01799v1,,2026,Spatio-Temporal Transformers for Long-Term NDVI Forecasting,Ido Faran
F3-contexto-espacial-fm,arxiv,"all:""self-supervised"" AND all:""satellite image time series""",2601.04127v1,,2026,Pixel-Wise Multimodal Contrastive Learning for Remote Sensing Images,Leandro Stival
F3-contexto-espacial-fm,arxiv,"all:""spatial autocorrelation"" AND all:""model evaluation""",2607.26625v1,,2026,Enhancing Automated Machine Learning via Homogeneous Train-Test Splitting Methods,Yearn Tan Yin Tze
F3-contexto-espacial-fm,arxiv,"all:""spatial autocorrelation"" AND all:""model evaluation""",2303.11312v1,,2023,waywiser: Ergonomic Methods for Assessing Spatial Models,Michael J Mahoney
F3-contexto-espacial-fm,arxiv,"all:""spatial autocorrelation"" AND all:""model evaluation""",2502.03480v2,10.1016/j.ecoinf.2025.103521,2025,Foundation for unbiased cross-validation of spatio-temporal models for species distribution modeling,Diana Koldasbayeva
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2403.19646v3,10.1109/TGRS.2024.3425815,2024,Change-Agent: Towards Interactive Comprehensive Remote Sensing Change Interpretation and Analysis,Chenyang Liu
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2401.09083v1,,2024,Remote Sensing ChatGPT: Solving Remote Sensing Tasks with ChatGPT and Visual Models,Haonan Guo
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2405.00709v1,,2024,Evaluating Tool-Augmented Agents in Remote Sensing Platforms,Simranjit Singh
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2406.07089v4,10.1007/s11432-026-5026-5,2024,RS-Agent: Automating Remote Sensing Tasks through Intelligent Agent,Wenjia Xu
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2607.20284v1,,2026,Multimodal Large Language Models for Remote Sensing Image Understanding: Domain-Specific or General-Purpose?,Qiwei Ma
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2505.23752v3,,2025,ThinkGeo: Evaluating Tool-Augmented Agents for Remote Sensing Tasks,Akashah Shabbir
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2501.16254v1,,2025,Multi-Agent Geospatial Copilots for Remote Sensing Workflows,Chaehong Lee
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2310.04698v1,,2023,Tree-GPT: Modular Large Language Model Expert System for Forest Remote Sensing Image Understanding and Interactive Analysis,Siqi Du
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2601.02757v1,10.1016/j.autcon.2025.106341,2026,LLM Agent Framework for Intelligent Change Analysis in Urban Environment using Remote Sensing Imagery,Zixuan Xiao
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2602.01163v1,,2026,Semantically Aware UAV Landing Site Assessment from Remote Sensing Imagery via Multimodal Large Language Models,Chunliang Hua
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2608.30672v1,,2026,HiRS-Agent: A Hierarchical Multi-Agent System for Reliable Long-Horizon Remote Sensing Task Solving,Boyang Mu
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2601.01891v1,,2026,"Agentic AI in Remote Sensing: Foundations, Taxonomy, and Emerging Systems",Niloufar Alipour Talemi
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2512.15231v3,,2025,CangLing-KnowFlow: A Unified Knowledge-and-Flow-fused Agent for Comprehensive Remote Sensing Applications,Zhengchao Chen
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2605.13391v1,,2026,RS-Claw: Progressive Active Tool Exploration via Hierarchical Skill Trees for Remote Sensing Agents,Liangtian Liu
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2410.13384v1,,2024,RescueADI: Adaptive Disaster Interpretation in Remote Sensing Images with Autonomous Agents,Zhuoran Liu
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2606.07538v1,,2026,Bidirectional Semantic Complementary Tool Retrieval for Remote Sensing Agents,Zeyuan Wang
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2602.14201v2,,2026,GeoEyes: On-Demand Visual Focusing for Evidence-Grounded Understanding of Ultra-High-Resolution Remote Sensing Imagery,Fengxiang Wang
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2604.08896v1,,2026,GeoMMBench and GeoMMAgent: Toward Expert-Level Multimodal Intelligence in Geoscience and Remote Sensing,Aoran Xiao
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2408.15769v1,,2024,A Survey on Evaluation of Multimodal Large Language Models,Jiaxing Huang
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2504.09848v1,,2025,"A Survey of Large Language Model-Powered Spatial Intelligence Across Scales: Advances in Embodied Agents, Smart Cities, and Earth Science",Jie Feng
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2607.12497v1,,2026,TerraLogic: A Benchmark for Hierarchical Geospatial Reasoning in Earth Observation,Yuhang Yan
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2602.15325v1,,2026,AgriWorld:A World Tools Protocol Framework for Verifiable Agricultural Reasoning with Code-Executing LLM Agents,Zhixing Zhang
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2604.12306v3,,2026,GCA Framework: A GCC Countries-Grounded Dataset and Agentic Pipeline for Climate Decision Support,Muhammad Umer Sheikh
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2601.04497v2,,2026,Vision-Language Agents for Interactive Forest Change Analysis,James Brock
F4-copiloto-llm-eo,arxiv,"all:""large language model"" AND all:""remote sensing"" AND all:""agent""",2601.14637v2,10.1016/j.ecoinf.2026.103741,2026,Forest-Chat: Adapting Vision-Language Agents for Interactive Forest Change Analysis,James Brock
F4-copiloto-llm-eo,arxiv,"all:""geospatial"" AND all:""tool"" AND all:""LLM agent""",2605.11633v1,,2026,Can LLM Agents Respond to Disasters? Benchmarking Heterogeneous Geospatial Reasoning in Emergency Operations,Junjue Wang
F4-copiloto-llm-eo,arxiv,"all:""geospatial"" AND all:""tool"" AND all:""LLM agent""",2602.15325v1,,2026,AgriWorld:A World Tools Protocol Framework for Verifiable Agricultural Reasoning with Code-Executing LLM Agents,Zhixing Zhang
F4-copiloto-llm-eo,arxiv,"all:""geospatial"" AND all:""tool"" AND all:""LLM agent""",2606.12821v1,,2026,GeoNatureAgent Benchmark: Benchmarking LLM Agents for Environmental Geospatial Analysis Across Frontier and Open-Weight Foundation Models,Gabriel Diaz-Ireland
F4-copiloto-llm-eo,arxiv,"all:""geospatial"" AND all:""tool"" AND all:""LLM agent""",2608.25039v1,,2026,LifePlanner: Evaluating LLM Agents for Geo-spatial Planning with Social Media Data,Zhen Dong
F4-copiloto-llm-eo,arxiv,"all:""geospatial"" AND all:""tool"" AND all:""LLM agent""",2608.01645v1,,2026,GISAgentBench: A Practitioner-Sourced Benchmark for Evaluating LLM Agents on GIS Tasks,Abhinav Pothuri
F4-copiloto-llm-eo,arxiv,"all:""geospatial"" AND all:""tool"" AND all:""LLM agent""",2505.21966v2,,2025,MapStory: Prototyping Editable Map Animations with LLM Agents,Aditya Gunturu
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2507.20519v1,,2025,AgroBench: Vision-Language Model Benchmark in Agriculture,Risa Shinoda
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2511.23253v3,,2025,AgroCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Yibin Wen
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2407.19617v2,,2024,Leveraging Vision Language Models for Specialized Agricultural Tasks,Muhammad Arbab Arshad
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2504.10568v2,,2025,AgMMU: A Comprehensive Agricultural Multimodal Understanding Benchmark,Aruna Gauba
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2512.15977v3,,2025,Are vision-language models ready to zero-shot replace supervised classification models in agriculture?,Earl Ranario
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2506.20100v2,,2025,MIRAGE: A Benchmark for Multimodal Information-Seeking and Reasoning in Agricultural Expert-Guided Conversations,Vardhan Dongre
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2508.07406v1,,2025,AgriVLN: Vision-and-Language Navigation for Agricultural Robots,Xiaobei Zhao
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2509.17044v1,,2025,AgriDoctor: A Multimodal Intelligent Assistant for Agriculture,Mingqing Zhang
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2508.17117v3,,2025,PlantExpertVQA: A Visual Question Answering Dataset for Benchmarking Vision-Language Models in Plant Science,Syed Nazmus Sakib
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2508.13713v1,,2025,Hierarchical Vision-Language Retrieval of Educational Metaverse Content in Agriculture,Ali Abdari
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2605.03259v1,,2026,CropVLM: A Domain-Adapted Vision-Language Model for Open-Set Crop Analysis,Abderrahmene Boudiaf
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2607.04610v1,,2026,RoboVista: Evaluating Vision Language Models for Diverse Robot Applications,Shuangyu Xie
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2608.18116v1,,2026,"You Are What You Prompt: Prompt Quality, Domain Shift, and Uncertainty in Agrifood Vision-Language Models",Andrea Morales-Garzón
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2604.23701v1,,2026,Agri-CPJ: A Training-Free Explainable Framework for Agricultural Pest Diagnosis Using Caption-Prompt-Judge and LLM-as-a-Judge,Wentao Zhang
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2406.09105v2,,2024,INS-MMBench: A Comprehensive Benchmark for Evaluating LVLMs' Performance in Insurance,Chenwei Lin
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2503.06973v1,10.1007/978-3-031-73016-0_10,2025,A Multimodal Benchmark Dataset and Model for Crop Disease Diagnosis,Xiang Liu
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2608.22637v1,,2026,OmniCAD: A Large-Scale Benchmark for 3D Spatial Reasoning in Robotics Assemblies,Mingjia Wang
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2602.13662v3,,2026,LeafNet: A Large-Scale Dataset and Comprehensive Benchmark for Foundational Vision-Language Understanding of Plant Diseases,Khang Nguyen Quoc
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2306.15521v3,,2023,What a MESS: Multi-Domain Evaluation of Zero-Shot Semantic Segmentation,Benedikt Blumenstiel
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2601.11906v2,,2026,Visual-Language-Guided Task Planning for Horticultural Robots,Jose Cuaran
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2606.00548v1,,2026,CAFOSat: A Strongly Annotated Dataset for Infrastructure-Aware CAFO Mapping Using High-Resolution Imagery,Oishee Bintey Hoque
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2210.04936v3,,2022,EarthNets: Empowering AI in Earth Observation,Zhitong Xiong
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2603.08930v1,,2026,Using Vision Language Foundation Models to Generate Plant Simulation Configurations via In-Context Learning,Heesup Yun
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2505.07019v1,10.1016/j.eswa.2025.130084,2025,A Vision-Language Foundation Model for Leaf Disease Identification,Khang Nguyen Quoc
F4-copiloto-llm-eo,arxiv,"all:""vision language model"" AND all:""agriculture"" AND all:""benchmark""",2502.08650v7,,2025,"Who is Responsible? The Data, Models, Users or Regulations? A Comprehensive Survey on Responsible Generative AI for a Sustainable Future",Shaina Raza
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2502.18470v5,,2025,Spatial-RAG: Spatial Retrieval Augmented Generation for Real-World Geospatial Reasoning Questions,Dazhou Yu
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2410.18792v2,,2024,An LLM Agent for Automatic Geospatial Data Analysis,Yuxing Chen
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2605.22811v1,,2026,GS-QA: A Benchmark for Geospatial Question Answering,Majid Saeedan
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2410.20975v1,10.1016/j.knosys.2025.113624,2024,Geo-FuB: A Method for Constructing an Operator-Function Knowledge Base for Geospatial Code Generation Tasks Using Large Language Models,Shuyang Hou
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2508.05666v1,,2025,HySemRAG: A Hybrid Semantic Retrieval-Augmented Generation Framework for Automated Literature Synthesis and Methodological Gap Analysis,Alejandro Godinez
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2512.12084v2,,2025,FloodSQL-Bench: A Retrieval-Augmented Benchmark for Geospatially-Grounded Text-to-SQL,Hanzhou Liu
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2605.05594v1,,2026,The Cost of Context: Mitigating Textual Bias in Multimodal Retrieval-Augmented Generation,Hoin Jung
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2606.15838v1,,2026,Intelligent Multimodal Retrieval and Reasoning for Geospatial Knowledge Discovery on the I-GUIDE Platform,Yunfan Kang
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2412.05587v2,,2024,GEE-OPs: An Operator Knowledge Base for Geospatial Code Generation on the Google Earth Engine Platform Powered by Large Language Models,Shuyang Hou
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2509.17544v2,10.1109/GIRST67753.2025.11382141,2025,A Multimodal Conversational Assistant for the Characterization of Agricultural Plots from Geospatial Open Data,Juan Cañada
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2601.01891v1,,2026,"Agentic AI in Remote Sensing: Foundations, Taxonomy, and Emerging Systems",Niloufar Alipour Talemi
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2310.01429v1,,2023,Chatmap : Large Language Model Interaction with Cartographic Data,Eren Unlu
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2411.14476v1,,2024,StreetviewLLM: Extracting Geographic Information Using a Chain-of-Thought Multimodal Large Language Model,Zongrong Li
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2409.14516v1,,2024,Beyond Words: Evaluating Large Language Models in Transportation Planning,Shaowei Ying
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2512.10114v1,,2025,AgriRegion: Region-Aware Retrieval for High-Fidelity Agricultural Advice,Mesafint Fanuel
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2508.12536v4,,2025,jXBW: A Compressed Index Enabling Structure-Aware JSONL Retrieval for Structured RAG,Yasuo Tabei
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2606.00042v1,,2026,TransResAI: A Compound AI System for Coastal Transportation Resilience,Qingwen Pu
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2608.22634v1,,2026,GeoRisk-RAG: A Hierarchy-Aware Risk Framework for Improving RAG Reliability through Selective Answering,Meenu Ravi
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2602.10354v1,,2026,Physically Interpretable AlphaEarth Foundation Model Embeddings Enable LLM-Based Land Surface Intelligence,Mashrekur Rahman
F4-copiloto-llm-eo,arxiv,"all:""retrieval augmented generation"" AND all:""geospatial""",2406.07089v4,10.1007/s11432-026-5026-5,2024,RS-Agent: Automating Remote Sensing Tasks through Intelligent Agent,Wenjia Xu
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2608.30498v1,,2026,CM2: Multimodal Cultural Reasoning via an Integrated Multi-Agent Framework,Qi Li
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2603.14052v3,,2026,A Multi-Agent Perception-Action Alliance for Efficient Long Video Reasoning,Yichang Xu
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2603.20143v2,,2026,Synergistic Perception and Generative Recomposition: A Multi-Agent Orchestration for Expert-Level Building Inspection,Hui Zhong
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2603.08369v1,,2026,M$^3$-ACE: Rectifying Visual Perception in Multimodal Math Reasoning via Multi-Agentic Context Engineering,Peijin Xie
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2607.03069v1,,2026,SafeGuard: A Multi-Agent Perception-Reasoning Framework for Social-Risk AI-Generated Video Detection,Wenlin Wu
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2605.13213v1,,2026,Hierarchical Attacks for Multi-Modal Multi-Agent Reasoning,Hao Zhou
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2307.11514v2,,2023,CORE: Cooperative Reconstruction for Multi-Agent Perception,Binglu Wang
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2509.26306v5,,2025,Interactive Learning for LLM Reasoning,Hehai Lin
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2604.24443v1,,2026,PhysNote: Self-Knowledge Notes for Evolvable Physical Reasoning in Vision-Language Model,Sinin Zhang
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2511.16205v2,,2025,ChemLabs on ChemO: A Multi-Agent System for Multimodal Reasoning on IChO 2025,Qiang Xu
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2605.28077v1,,2026,MACReD: A Multi-Agent Collaborative Reasoning Framework for Reaction Diagram Parsing,Chuang Tang
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2601.09295v3,,2026,MACRO-LLM: LLM-Empowered Multi-Agent Collaborative Reasoning under Spatiotemporal Partial Observability,Handi Chen
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2509.16971v2,,2025,AudioGenie-Reasoner: A Training-Free Multi-Agent Framework for Coarse-to-Fine Audio Deep Reasoning,Yan Rong
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2505.02123v1,,2025,DriveAgent: Multi-Agent Structured Reasoning with LLM and Multimodal Sensor Fusion for Autonomous Driving,Xinmeng Hou
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2606.21123v1,,2026,A Multi-Agent Audit Framework for High-Stakes Reasoning: Evaluation and Interpretability in Clinical Mental Health Screening,Jingchen Ye
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2508.17205v1,,2025,Multi-Agent Visual-Language Reasoning for Comprehensive Highway Scene Understanding,Yunxiang Yang
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2606.12902v1,,2026,PRISM: Prosody-Integrated Multi-Agent Reasoning Framework for Empathetic Spoken Dialogue,Wen Zhang
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2608.07621v1,,2026,CMU-Drive and V2V-VLA: Cooperative Multi-agent Unified Driving with Reasoning Benchmark and Vehicle-to-Vehicle Vision-Language-Action Models,Hsu-kuang Chiu
F4-copiloto-llm-eo,arxiv,"all:""multi-agent"" AND all:""perception"" AND all:""reasoning""",2606.14766v1,10.1109/ICRAI70912.2026.11551956,2026,XMedFusion: A Knowledge-Guided Multimodal Perception and Reasoning Framework for Autonomous Medical Systems,Hamza Riaz
